author,published_time,likes,comment,isPublic
@buyak2600,2025-02-25T22:52:29Z,0,"Aku juga sudah banyak nonton video2 viral anak2 sekolah yg tidak punya pengetahuan asas yg harusnya semua org tahu<br>Kenapa sebodoh itu? Katanya target 2045.. harusnya generasi sekarang ini yg <a href=""http://cemerlang.tp/"">cemerlang.tp</a> sayangnya anak2 SMP sekarg ini bodoh parah..tak mampu berfikir.. otak nya seolah sudah beku",True
@anonimx3512,2025-02-25T20:47:56Z,0,😢,True
@westrose7525,2025-02-25T13:26:49Z,0,GenZ SDM nya lebih remdah dari generasi sebelumnya😂😂😂,True
@SetyakiiShort,2025-02-25T12:16:25Z,1,"Bang ferry, tolong bahas institusi keamanan kita dong bang kyk nya butuh viral hingga demo kyk 98 untuk ni institusi bisa di usut oleh pemerintah",True
@sutaryo440,2025-02-25T10:46:26Z,0,Betulkah,True
@taufiqfathurrozi4146,2025-02-24T14:41:22Z,2,"Bang, bahas tentang SNMPTN atau kalo sekarang namanya SNBP ,banyak sekolah yang nilai siswanya di karang agar menjadi tinggi dan sesuai kriteria perguruan tinggi , efeknya anak malas belajar dan berprinsip “tinggal bilang ke guru aja kalo mau kuliah,pasti nilai bakalan bagus”",True
@coolnorsee6869,2025-02-24T14:31:43Z,0,"Saya tidak menonton full video ini, saya hanya ingin membahas mengenai thumbnail yang terkesan menyalahkan program merdeka, Korelasi antara merdeka dengan anak sma tidak bs membaca itu sudah sangat tidak relevan, seharusnya dari sd saja anak itu udh bisa baca, yang disalahkan harusnya bukan hanya pihak eksternal melainkan pihak internal juga, keluarga, dll itu ngapain aja?",True
@gitoaditia,2025-02-24T07:11:39Z,0,Ujian Nadional tidak mempengaruhi si peserta didik itu bisa membaca atau tidak. Itu tinggal si perserta didik itu sendiri mau belajar apa tidak. Walaupun saya sendiri juga heran hal tsb. Tetapi kalau membaca bahasa Arab anak Indonesia rata2 hebat. Pada hal belajar membaca juga tidak ada Ujian Nasional. Maka saya katakan soal membaca kalimat dengan huruf latin itu susah.,True
@Ajiwibowo.8899,2025-02-24T01:30:55Z,0,"Pendidikan dasar, titik awal negara maju di masa depan",True
@letsopenminded,2025-02-23T15:18:20Z,0,bobroookkkk,True
@LLLLlll__0000,2025-02-23T06:34:43Z,0,"Gw kalo jadi pemimpin dalam apapun, sekolah atau perusahaan, gw pastikan mereka harus lulus tes psikometrik dulu, gw gak mau punya karyawan bodoh,",True
@Ucupwaee,2025-02-23T02:57:23Z,0,Mana bang vidio fullnya? Judulnya apa? Aku cari di Malaka Project kok gak ada? 🙏,True
@DwiNoviani-b3f,2025-02-23T02:43:04Z,0,"Aku SEBAGAI ibu singel fighter.. LEBIH memahamkan,  menjaga hati, berjuang utk dana demi anakku sebagai KORBAN KETOLOLAN zonasi atas putusan penguasa..",True
@FahrulDin-j6h,2025-02-22T02:48:26Z,0,"Belajar MEMBACA &amp; MENGITUNG itu kewajiban Orang Tua mendampingi anak-anaknya di Rumah!! dan itu harus sudah dilakukan pada usia anak Taman Kanak-kanak dan Sekolah Dasar!!!<br><br>Kalau anak SMA tidak bisa membaca berarti ada kesalahan proses dari tingkat SD, SMP Atau anak bersangkutan mengalami keterbelakangan atau idiot!!",True
@MuchammadSyahrul-r1c,2025-02-21T13:48:09Z,0,Ada sistem Islam malah milih sistem buatan kafir Nadim oon,True
@Pharsa_sender,2025-02-21T07:53:14Z,0,"Jujur bgt gw punya keluaraga ,dari keponakan sampai adik gw yg paling kecil cwo ,,,dulu gw sekolah sebelum masuk sd saja sudah bisa membaca dan menulis ,karna setiap hari gw belajar dan diajarin oleh keluarga,dan gw gak maduk tk kelahiran 1998,dan alhamdulilah gw sudah di ajarin belajar mandiri di rumah sampai di sekolah dan berpengaruh ke hidup gw tapi kalo di liahat keponakan gw sekarang dan adik gw di lihat lihat sudah smp saja belom bisa baca bener menulis bener sampai gatu tentang perkalian dan gw yg gak selalu ada dirumah karna kerja dan tinggal di luar kota ,pas liat mereka di rumah baca² gw syok bgt karna heran bgt dah smp saja masih belom bisa baca ,.malahan mirisnya mereka sidah merokok dan parah bgt dn akhirnya gw ngomkng ke ibu gw dan keluarga kenapa hal hal yg kaya gini saja di biarkan pdahal setau gw ibu gw dulu sangat disiplin terhadap anak ,alih alih gw cari tahu dri temen² gw ternayata temen adik gw dan keponakan pergaulan nya parah bgt mulai dari merokok miras obat² sampai tau tentang hal yg sehaurnya orang dewasa lah yg tau ,,,dan gw gak bisa ngasih tau lagi ke kelurga gw karna terlalu susah juga di bicarakn nya karna anak² susah di kasih tau dan malah gw yg emosi nya karna ngomong² berkali².....mohon kasih gw solusi terbaik atau kritikan terbaik",True
@rafkabekasi5158,2025-02-21T04:03:49Z,1,"Gua anak SMA kelas satu di Bogor, gua ga ngerasa pinter ya bang, tapi kenyataannya emang bener, masih banyak banget temen temen gua yang baca ngeja, perkalian, pembagian bahkan tambah kurang masih gak bisa, alhamdulillahnya sekolah gua ini sama pesantren jadi masih banyak guru-gruru yang menyadarkan kita, dan kebanyakan dari kita yang belum terlalu pinter juga sadar kalau negara ini, pendidikannya, politiknya, dan lain lain sangat hancur banget. Thanks buat ustadz-ustadz di pondok yang selalu support",True
@Duniabiyan-2018,2025-02-20T16:41:03Z,0,Dan kenyataan nya ada anak SMA yg masih belum bisa baca tulis,True
@sintyaeskapratiwi,2025-02-20T13:35:42Z,0,"Di kurikulum sekarang, udah dilarang guru memaksa muridnya untuk menghafal. Anggapannya sistem pendidikan sekarang adalah kalau anak itu udah punya pengetahuan, dan pembelajaran harus berfokus kepada anak. Bahwa anak2 itu harus merdeka dalam belajar. Tidak ada paksaan. sedangkan sekarang pada kenyataannya literasi anak2 itu sangatlah kurang, sehingga pengetahuan anak juga kurang. Mereka hanya punya pengetahuan dari game dan media sosial yang isinya sama sekali bukan tentang pengetahuan. Fokus mereka hanya ingin cepat2 pulang dan bermain handpone, sehingga pembelajaran di sekolah tidak diserap dan di rumah tidak dipelajari lagi. Sebenernya, anak2 itu masih memerlukan pengetahuan dari guru. Anak2 belum bisa mencari pengetahuan dan menganalisa sendiri. Terutama anak2 di sekolah dasar. Yang saya lihat, pada kurikulum sekarang anak2 sekolah dasar pun disuruh untuk mencari dan menganalisa informasi/pengetahuan. Sedangkan tidak semua anak2 memiliki pengetahuan awal yang banyak seperti itu. Mungkin tidak semua anak2. Namun menurut saya salah satu penyebabnya adalah itu. Ditambah dengan kompetisi di sekolah dasar yang semakin berkurang, seperti tidak ada rangking, perlombaan calistung, tidak adanya ulangan, ujian akhir dan lain lain sehingga tidak ada motivasi untuk anak berusaha untuk belajar. Ditambah kerja sama orang tua dalam mengajak anaknya untuk belajar di rumah juga kurang. Kebanyakan orang tua melepaskan sepenuhnya pendidikan pada guru. Padahal pendidikan pertama dan yang paling utama adalah pendidikan keluarga.",True
@rizqyoktavia2905,2025-02-20T12:15:13Z,0,"bukan soal UN, tp soal tetep gaboleh tinggal kelas padahal anaknya gak mampu😢",True
@agungprabowo4703,2025-02-20T09:33:49Z,0,Bang ferry di kantor saya ada anak PKL dari SMK jurusan teknik permesinan... Saya tanya 10 tambah 3 berapa?.... Ga bisa jawab dia😢,True
@ekojunarso1759,2025-02-20T07:39:19Z,0,Anak bangsa jadi eksperimen gagal... 🤣,True
@karinsyaanatasya,2025-02-20T02:33:53Z,0,"@ferryirwandi , aku boleh kritik ga konten abg,  konten abg bagus tapi visual sambil merokok itu sama sekali tidak mengedukasi , tolong lah bg jangan normalisasi rokok untuk umum",True
@mictvmanusiaindonesiacerda9549,2025-02-19T20:54:36Z,0,Kalau mau jujur pendidikan itu sesuai bakat dan minat murid. Anak yang hobi musik di paksa jadi habib. Anak yang hobinya binaraga di paksa bakatnya ke ahli kuliner. Semoga teman - teman guru mengerti tulisan saya ini.,True
@ferry8686,2025-02-19T16:52:12Z,0,"Orang makan aja butuh dorongan (air), apalagi hal2 yang lain..",True
@ereisner2438,2025-02-19T16:31:35Z,0,"Saya sangat setuju dengan apa yang telah di bicarakan, pendidikan untuk bangsa yang mau maju itu sangat penting. Cara berfikir harus di ubah dan cara bekerja harus di majukan. Sistem semuanya dapat di atur harus sudah di tinggal kan.",True
@sitiodong3694,2025-02-19T15:46:48Z,0,"Gara2 adopsi digital modern , daripada di gital manual blackboard.",True
@mariameisiana1149,2025-02-19T13:42:09Z,0,"REAL BANGET!<br>saya selaku pengusaha umkm,pada saat interview, selalu tes hitung2an penambahan dan pengurangan, dan yg membagongkan, mau dia tamatan S1, mau tamatan sma, dari 10 yg interview, cuma 1 yg bisa jawab benar, itu pun mesti corat coret dulu🥹🥹",True
@BelebehNian,2025-02-19T03:27:58Z,0,Satu satunya yang gue gak suka dari Ferry adalah DIA MEROKOK di depan kamera. Bentuk endorsement ke rokok,True
@achmdfthrhmn_,2025-02-18T11:02:15Z,0,brarti pendidikan di negri ini menjadi sangat hambar?,True
@ZawardhanaRose,2025-02-18T09:18:18Z,0,Masih nyampek di menit 7 aja kok nanges ya baang 😢,True
@fikayofika,2025-02-18T04:56:09Z,0,PR nya banyak banget,True
@DmDm-u6g,2025-02-18T02:53:24Z,0,Kalo zonasi anak itu tidak bisa mengembangkan bakat dan sekolah yg d inginkan untuk menunjang bakat,True
@DmDm-u6g,2025-02-18T02:49:57Z,0,"Saya lulus SMK tahun 2016, Alhamdulillah ijazah+ilmu kepake, buat hidup , masih sistem unbk, yg pake komputer ujiannya, dan rasanya sangat puas, bisa mengasah otak dan kemampuan kompetensi, dan saat saya lulus, ilmu yg dlu d uji itu kepake d dunia kerja",True
@johnwibisono4694,2025-02-18T01:28:19Z,0,"Sedang tidak baik baik saja..... maka, punya anak cukup 1 atau 2 saja",True
@madamrempong,2025-02-17T00:00:08Z,0,"Anjay teorima pitagoras skrg gue ank udh 3 msh inget loh, bs2x siswa g tau",True
@Lio-t4o,2025-02-16T21:38:06Z,0,"ini big brain dari pemerintah, masyarakat yang bodoh lebih gampang buat dikorupsi",True
@sirajsoe,2025-02-16T13:13:22Z,0,Mana tau org pintar klu org bodah gak bisa baca gak bisa nulis,True
@MilitechNetrunner,2025-02-16T10:38:32Z,0,"bravo nadiem, emang uda design buat indo gabisa maju, mau dihajar luluh-lantahkan lewat sdm. ga sekolah gppa yg penting bisa baca arab.",True
@tryall0079,2025-02-16T07:06:53Z,0,"kalau temen ku yang guru dia berpendapat :<br><br>1.sistem yang berputar2 tidak simple memaksa online tapi server dan sistem gampang down dan bugs<br><br>2. tenaga pendidik yang masih banyak titipan dan masih banyak yang tidak berkompeten mengajar atau mengayomi ( disini maksutnya itu bukan segi pintar ya tapi lebih sebagai orang yang bisa mengajar ke orang yang ngak bisa jadi bisa )<br><br>3. karakter orang tua siswa yang terlalu overprotect pada anak padahal anak yang salah<br><br>4. sekolah masing2 daerah punya kepentingan yang ngak sejalan dengan pemerintah daerah atau kota<br><br>5. yang ini saran pendidikan seharusnya &quot;mendidik&quot; bukan buat ajang pencapaian sekedar di laporan <br><br>sd : seharusnya pelajaran dasar sampai matang<br><br>smp : pelajaran tingkat menengah dan pengasahan hobby<br><br>sma/smk : lebih baik di arahkan ke pelajaran yang menjurua ke dunia kerja atau ke mana mereka ingin tuju ( nah disini agak ribet , jadi per anak di arahkan pendidikannya fokus ke tujuannya )<br><br>contoh : <br><br>anak A maunya kuliah dibidang ekonomi nah anak ini hanya perlu fokus belajar logika , matematika , wirausaha dll yang berhubungan dengan impian atau keinginannya tentu nya ilmunya setara SMA<br><br>sedangkan anak B maunya bidang IT desain grafis 3D , ya tentu dia harus belajar geologi , anotomi ( 3D bukan anatomi kaya dokter ) , palet warna , arti warna , contras , pencahayaan dll yang berhubungan dengan desain grafis 3D setara SMK<br><br>jadi yang dimaksut itu tidak perlu belajar macem2 ilmu tapi ilmu yang dibutuhkan aja <br><br>nah selepas itu di sediakan dan diarahkan anak2 itu ke hobby2 yang dapat mendukung anak itu di masa depan <br><br><br>kalau sekarang bisa apa enggak semua di luluskan belum juga beberapa oknum guru yang acuh tak acuh dengan murid dan orang tua yang selalu melindungi anak entah itu salah atau benar<br><br><br>dan masih banyak lagi yang pernah di diskusikan sama gua cuma ini sepenggal curhatan tongkrongan 😅",True
@Ardaandmom,2025-02-16T06:13:55Z,0,Anak sekarang manusia sekarang sekarang tinggal.klik soal tanya internet jawaban segudang ...tinggal.salin ..masalah ngerti atau gak itu urusan belakang yang penting tugas selesai mau bisa baca bisa itung ngerti gak karena teknologi ada dimana mana tidak terbentang jadi ya yang dipikirin cuma gak ada quota nilai nol gak ada internet gak komunikasi kaya gak hidup,True
@azad9294,2025-02-16T02:09:36Z,0,"Ini bukan isu di Indonesia saja. Kami di Malaysia pun ada kes yang hampir sama. Pelajar di sini tak ada lah yang tak boleh membaca tapi semakin ramai yang tidak mengambil berat dan tidak bersungguh-sungguh tentang pelajaran. Puncanya?media sosial. Masing-masing mau jadi youtuber, instafamous, tiktoker, gamers. Jumlahnya tidak banyak tetapi semakin meningkat.",True
@RestartArt-y7z,2025-02-16T01:19:56Z,0,"Kalo hitung hitungan saye masih susah karena saya terkena suatu penyakit , jadi di otak itu seperti muter-muter",True
@dwianaekmawati1764,2025-02-15T12:14:23Z,0,Mengerikan ya,True
@xexproam,2025-02-15T09:59:08Z,0,"Emang gak habis fikri bang sama anak jaman sekarang, diluar nulur😂",True
@barnekelboy2221,2025-02-15T08:57:59Z,0,Bang bahas preman berkedok Ormas <br>Kami pedagang kaki lima <br>Perlu orang orang sperti bang fery untuk menyuarakan <br><br>Pungli uang keamanan sama palkir <br>Apalagi mnjelang lebaran <br>Pada minta thr,True
@nazanazri7459,2025-02-15T08:08:57Z,0,Jadi influencer dan tik toker udah bole kaya😂😂,True
@SahamFundamentalOke,2025-02-15T02:33:54Z,0,"Kenapa ya, bukan hanya membaca, bahkan perkalian 3 x 8, 4 x 7 malah cengar cengir gak bisa jawab.dampat smartphone juga kali ya.",True
@AdrianAzizSantoso-gq7rw,2025-02-15T02:15:55Z,5,"<a href=""https://www.youtube.com/watch?v=1qDL8bPuj_I&amp;t=63"">1:03</a> SMP = Sekolah Makan Pempek 😋",True
@ahmadjalaludin6629,2025-02-14T22:56:20Z,0,"bang sekedar tambahan Realitas di lapangan siswa itu lebih mementingkan game dan gadget dibanding belajar,",True
@anangkusumajati1239,2025-02-14T14:10:26Z,0,Masyarakat Indonesia sekarang sedang menunggu apakah program makan gratis berdampak positif terhadap pendidikan Indonesia Indonesia,True
@nanihsilfara8711,2025-02-14T07:25:31Z,0,Memang pendidikan di kt msh  menganggap anak pinter itu jgo di akademik .anakku soka bola kl ada lomba antar sekoah .sekolahya ga mau memfasilitasi sehingga anak2 iuran tuk  akomodasi nya ketika menang piala nya di ambil sekolah,True
@randompeople15,2025-02-14T07:00:19Z,1,"<a href=""https://www.youtube.com/watch?v=1qDL8bPuj_I&amp;t=414"">6:54</a> Gw udah nunggu video lanjutan dari video ini, tp blum ada sampe sekarang atau gw aja yg ketinggalan update🤔",True
@waylemonsarinya867,2025-02-14T05:17:44Z,0,"tahu yg salah siapa? yg salah orgtua. ga didik anak dr rmh. thats it! <br>tetangga saya, teman sata, sepupu saya bisa sepintar itu karena di rmh nereka belajar lg. di drilling lg oleh orangtuanya. sementara saya hanya dpt pelajaran dr sekolah :( pr nyontek karena ga pah dan g ada yg ngajarin. ga bs bayar guru les jg.<br>sekarang sy punya anak: drilling di rmh. minimal 15 menit per materi pelajaran. ga mesti banyak yg penting tertarget. semangat para orgtua ❤<br><br>sayangnya sekarang saya single parent. harus cari uang, anak jd ga kepegang 😢. tp karena sy sudah sangat berpengalaman dg kegagalan diri saya, sesibuk apapaun sy cari uang, sy tetep &quot;terobsesi&quot; untuk mendidik anak saya dr rmh ❤",True
@guko8617,2025-02-14T03:10:04Z,0,"alhamdulillah saya gak hidup di zaman kurikulum bebas, mungkin kalau saya segenerasi dengan mereka saya juga sama seperti mereka",True
@ReonLee_ch,2025-02-13T07:47:34Z,0,"sebelu mtahu cara menerapkan matematika, minimal perhitungan dasar kali bagi tambah kurang Paham dulu lah XD",True
@muhammadrizqie2277,2025-02-13T02:42:01Z,1,"akibat kebanyakan pejabat sok pinter, tapi gak punya pikiran mencerdaskan bangsa. <br><br>memperkaya diri sendiri adalah tugas utama mereka.",True
@SandyYoe-j1y,2025-02-13T01:47:23Z,1,"Mwnurut saya indo tdk cocok meniru finland, skrg visi indonesia apa dlu?<br><br>Mohon maaf finland emng sejahtera, negara paling bahagia di dunia masuk 10 terbaik, tp apa yg finland udhh hasilkan? <br><br>Indonesia lebih cocok meniru sistem cina, jepang, korea, singapore, bagaimana negara asia yg miskin, bs jdi maju... Bagaimana negara yg rata2 penduduknya bodoh skrg jd pintar2, bs hasilkan samsung, sony, LG, hyundai, BYB, Huawei, Toktok, Toyota, Honda, suzuki, dan ribuan produk top dunia lainnya..<br>Sedangkan kt apa yg bs kt banggakan? <br><br>Cm indomie yg bs kt banggakan LOL<br><br>Di jepang, cina korea pendidikan keras, byk siswa bunuh diri disana krena g sanggup, gpp biarin, krena hidup itu keras bos, dan iti gmbaran kehidupan nyata, byk kan org dewasa depresi bunuh diri, justru di sekolah hruus diajaarkan kerasnya ddunia.. Yg lemah gpp biarin bunuh diri, yg bs bertahan bakal jdi kuat... <br><br>Knp ancient greece dlu bs maju? Sistemnya gt, pendidikan keras, hidup dri kecil udh belajar, bayangin yh ratusan thn sebelum masehi mereka udh lahirkan : Phytagoras, Aristoteles, plato, sokrates (bapak filosofi), herodotus (bapakk sejarah dunia), perikles (bapak demokrasi) hippocrates (bapak obat2an dunia) dll.. Hari ni kt kalaah pintar ama greece 2000thn yg lalu, MIRIS<br><br><br>Kt cocom meniru pendiikan asia timur, 20-30thn lalu org Cina itu terkenal bodooh, bahkan byk rumor blg og Cina klo buang air besar sembarangan bs di dpn toko, bs di kslan rata artinya apa IQ mereka imbang kt bahkan di bwh kt, tp knp mereka bs maju? Disana keras bos, ratusan siswa bunuh dirii tiap tahun saking kerasnya pendidikan cina, tp itulah knp cina maju skrg",True
@SandyYoe-j1y,2025-02-13T01:30:52Z,0,"Jangan heran banyak perusahaan mau pakai tenaga kerja asing, jgn teriak2 antek asing antek asing klo kt sendiri g berbenah, soal kualitas harus diakui kt jauh dibawah tenaga kerja asing... 1 tenaga kerja ahli dri luar itu lebih baik drpd 10 tenaga kerja lokal yg g tau apa2, apa2 harus diajarin..<br><br>Perusahaan mending bayar 1 karyawan dgn gaji 10x lebbih bsar tp berkualitas drpd tenaga kerja murah, tp g bs apa2<br><br>Dan jgn lupa kedepan bakaal ada AI, komputer, digitalisasi, org2 bodoh g akan kepake, mending beli aplikasi harga 100jt kerjaan beres, drpd ngegaji karyawan 3jt/bln tp g bs apa2, cm bs demo",True
@taufikmahenwa9103,2025-02-12T02:32:40Z,0,"Inilah akibatnya klo sekolah cuma jadi sebatas formalitas aja, yg penting lulus, pinter atau kagak belakangan😂",True
